Altitude (m),Pressure (Pa),Temperature (K)
5.141000e+05,1.526483e-05,6.644903e+02
5.141500e+05,1.526522e-05,6.645461e+02
5.142000e+05,1.526562e-05,6.646018e+02
5.142500e+05,1.526602e-05,6.646576e+02
5.143000e+05,1.526642e-05,6.647133e+02
5.143500e+05,1.526682e-05,6.647691e+02
5.144000e+05,1.526723e-05,6.648248e+02
5.144500e+05,1.526763e-05,6.648806e+02
5.145000e+05,1.526803e-05,6.649363e+02
5.145500e+05,1.526844e-05,6.649921e+02
5.146000e+05,1.526884e-05,6.650478e+02
5.146500e+05,1.526925e-05,6.651036e+02
5.147000e+05,1.526966e-05,6.651593e+02
5.147500e+05,1.527006e-05,6.652151e+02
5.148000e+05,1.527047e-05,6.652708e+02
5.148500e+05,1.527088e-05,6.653266e+02
5.149000e+05,1.527129e-05,6.653823e+02
5.149500e+05,1.527170e-05,6.654381e+02
5.150000e+05,1.527212e-05,6.654938e+02
5.150500e+05,1.527253e-05,6.655496e+02
5.151000e+05,1.527294e-05,6.656053e+02
5.151500e+05,1.527336e-05,6.656611e+02
5.152000e+05,1.527377e-05,6.657168e+02
5.152500e+05,1.527419e-05,6.657726e+02
5.153000e+05,1.527460e-05,6.658283e+02
5.153500e+05,1.527502e-05,6.658841e+02
5.154000e+05,1.527544e-05,6.659398e+02
5.154500e+05,1.527586e-05,6.659956e+02
5.155000e+05,1.527628e-05,6.660513e+02
5.155500e+05,1.527670e-05,6.661071e+02
5.156000e+05,1.527712e-05,6.661628e+02
5.156500e+05,1.527754e-05,6.662186e+02
5.157000e+05,1.527797e-05,6.662743e+02
5.157500e+05,1.527839e-05,6.663301e+02
5.158000e+05,1.527882e-05,6.663858e+02
5.158500e+05,1.527924e-05,6.664416e+02
5.159000e+05,1.527967e-05,6.664973e+02
5.159500e+05,1.528009e-05,6.665531e+02
5.160000e+05,1.528052e-05,6.666088e+02
5.160500e+05,1.528095e-05,6.666646e+02
5.161000e+05,1.528138e-05,6.667203e+02
5.161500e+05,1.528181e-05,6.667761e+02
5.162000e+05,1.528224e-05,6.668319e+02
5.162500e+05,1.528267e-05,6.668876e+02
5.163000e+05,1.528311e-05,6.669434e+02
5.163500e+05,1.528354e-05,6.669991e+02
5.164000e+05,1.528398e-05,6.670549e+02
5.164500e+05,1.528441e-05,6.671106e+02
5.165000e+05,1.528485e-05,6.671664e+02
5.165500e+05,1.528528e-05,6.672221e+02
5.166000e+05,1.528572e-05,6.672779e+02
5.166500e+05,1.528616e-05,6.673336e+02
5.167000e+05,1.528660e-05,6.673894e+02
5.167500e+05,1.528704e-05,6.674451e+02
5.168000e+05,1.528748e-05,6.675009e+02
5.168500e+05,1.528792e-05,6.675566e+02
5.169000e+05,1.528836e-05,6.676124e+02
5.169500e+05,1.528881e-05,6.676681e+02
5.170000e+05,1.528925e-05,6.677239e+02
5.170500e+05,1.528970e-05,6.677796e+02
5.171000e+05,1.529014e-05,6.678354e+02
5.171500e+05,1.529059e-05,6.678911e+02
5.172000e+05,1.529103e-05,6.679469e+02
5.172500e+05,1.529148e-05,6.680026e+02
5.173000e+05,1.529193e-05,6.680584e+02
5.173500e+05,1.529238e-05,6.681141e+02
5.174000e+05,1.529283e-05,6.681699e+02
5.174500e+05,1.529328e-05,6.682256e+02
5.175000e+05,1.529373e-05,6.682814e+02
5.175500e+05,1.529419e-05,6.683371e+02
5.176000e+05,1.529464e-05,6.683929e+02
5.176500e+05,1.529510e-05,6.684486e+02
5.177000e+05,1.529555e-05,6.685044e+02
5.177500e+05,1.529601e-05,6.685601e+02
5.178000e+05,1.529646e-05,6.686159e+02
5.178500e+05,1.529692e-05,6.686716e+02
5.179000e+05,1.529738e-05,6.687274e+02
5.179500e+05,1.529784e-05,6.687831e+02
5.180000e+05,1.529830e-05,6.688389e+02
5.180500e+05,1.529876e-05,6.688946e+02
5.181000e+05,1.529922e-05,6.689504e+02
5.181500e+05,1.529968e-05,6.690061e+02
5.182000e+05,1.530015e-05,6.690619e+02
5.182500e+05,1.530061e-05,6.691176e+02
5.183000e+05,1.530108e-05,6.691734e+02
5.183500e+05,1.530154e-05,6.692291e+02
5.184000e+05,1.530201e-05,6.692849e+02
5.184500e+05,1.530247e-05,6.693406e+02
5.185000e+05,1.530294e-05,6.693964e+02
5.185500e+05,1.530341e-05,6.694522e+02
5.186000e+05,1.530388e-05,6.695079e+02
5.186500e+05,1.530435e-05,6.695637e+02
5.187000e+05,1.530482e-05,6.696194e+02
5.187500e+05,1.530529e-05,6.696752e+02
5.188000e+05,1.530577e-05,6.697309e+02
5.188500e+05,1.530624e-05,6.697867e+02
5.189000e+05,1.530671e-05,6.698424e+02
5.189500e+05,1.530719e-05,6.698982e+02
5.190000e+05,1.530767e-05,6.699539e+02
5.190500e+05,1.530814e-05,6.700097e+02
5.191000e+05,1.530862e-05,6.700654e+02
5.191500e+05,1.530910e-05,6.701212e+02
5.192000e+05,1.530958e-05,6.701769e+02
5.192500e+05,1.531006e-05,6.702327e+02
5.193000e+05,1.531054e-05,6.702884e+02
5.193500e+05,1.531102e-05,6.703442e+02
5.194000e+05,1.531150e-05,6.703999e+02
5.194500e+05,1.531198e-05,6.704557e+02
5.195000e+05,1.531247e-05,6.705114e+02
5.195500e+05,1.531295e-05,6.705672e+02
5.196000e+05,1.531344e-05,6.706229e+02
5.196500e+05,1.531392e-05,6.706787e+02
5.197000e+05,1.531441e-05,6.707344e+02
5.197500e+05,1.531490e-05,6.707902e+02
5.198000e+05,1.531539e-05,6.708459e+02
5.198500e+05,1.531588e-05,6.709017e+02
5.199000e+05,1.531637e-05,6.709574e+02
5.199500e+05,1.531686e-05,6.710132e+02
5.200000e+05,1.531735e-05,6.710689e+02
5.200500e+05,1.531784e-05,6.711247e+02
5.201000e+05,1.531833e-05,6.711804e+02
5.201500e+05,1.531883e-05,6.712362e+02
5.202000e+05,1.531932e-05,6.712919e+02
5.202500e+05,1.531982e-05,6.713477e+02
5.203000e+05,1.532032e-05,6.714034e+02
5.203500e+05,1.532081e-05,6.714592e+02
5.204000e+05,1.532131e-05,6.715149e+02
5.204500e+05,1.532181e-05,6.715707e+02
5.205000e+05,1.532231e-05,6.716264e+02
5.205500e+05,1.532281e-05,6.716822e+02
5.206000e+05,1.532331e-05,6.717379e+02
5.206500e+05,1.532381e-05,6.717937e+02
5.207000e+05,1.532432e-05,6.718494e+02
5.207500e+05,1.532482e-05,6.719052e+02
5.208000e+05,1.532532e-05,6.719609e+02
5.208500e+05,1.532583e-05,6.720167e+02
5.209000e+05,1.532633e-05,6.720724e+02
5.209500e+05,1.532684e-05,6.721282e+02
5.210000e+05,1.532735e-05,6.721840e+02
5.210500e+05,1.532786e-05,6.722397e+02
5.211000e+05,1.532837e-05,6.722955e+02
5.211500e+05,1.532888e-05,6.723512e+02
5.212000e+05,1.532939e-05,6.724070e+02
5.212500e+05,1.532990e-05,6.724627e+02
5.213000e+05,1.533041e-05,6.725185e+02
5.213500e+05,1.533092e-05,6.725742e+02
5.214000e+05,1.533144e-05,6.726300e+02
5.214500e+05,1.533195e-05,6.726857e+02
5.215000e+05,1.533247e-05,6.727415e+02
5.215500e+05,1.533298e-05,6.727972e+02
5.216000e+05,1.533350e-05,6.728530e+02
5.216500e+05,1.533402e-05,6.729087e+02
5.217000e+05,1.533454e-05,6.729645e+02
5.217500e+05,1.533506e-05,6.730202e+02
5.218000e+05,1.533558e-05,6.730760e+02
5.218500e+05,1.533610e-05,6.731317e+02
5.219000e+05,1.533662e-05,6.731875e+02
5.219500e+05,1.533714e-05,6.732432e+02
5.220000e+05,1.533766e-05,6.732990e+02
5.220500e+05,1.533819e-05,6.733547e+02
5.221000e+05,1.533871e-05,6.734105e+02
5.221500e+05,1.533924e-05,6.734662e+02
5.222000e+05,1.533976e-05,6.735220e+02
5.222500e+05,1.534029e-05,6.735777e+02
5.223000e+05,1.534082e-05,6.736335e+02
5.223500e+05,1.534135e-05,6.736892e+02
5.224000e+05,1.534188e-05,6.737450e+02
5.224500e+05,1.534241e-05,6.738007e+02
5.225000e+05,1.534294e-05,6.738565e+02
5.225500e+05,1.534347e-05,6.739122e+02
5.226000e+05,1.534400e-05,6.739680e+02
5.226500e+05,1.534454e-05,6.740237e+02
5.227000e+05,1.534507e-05,6.740795e+02
5.227500e+05,1.534561e-05,6.741352e+02
5.228000e+05,1.534614e-05,6.741910e+02
5.228500e+05,1.534668e-05,6.742467e+02
5.229000e+05,1.534722e-05,6.743025e+02
5.229500e+05,1.534775e-05,6.743582e+02
5.230000e+05,1.534829e-05,6.744140e+02
5.230500e+05,1.534883e-05,6.744697e+02
5.231000e+05,1.534937e-05,6.745255e+02
5.231500e+05,1.534991e-05,6.745812e+02
5.232000e+05,1.535046e-05,6.746370e+02
5.232500e+05,1.535100e-05,6.746927e+02
5.233000e+05,1.535154e-05,6.747485e+02
5.233500e+05,1.535209e-05,6.748042e+02
5.234000e+05,1.535263e-05,6.748600e+02
5.234500e+05,1.535318e-05,6.749158e+02
5.235000e+05,1.535372e-05,6.749715e+02
5.235500e+05,1.535427e-05,6.750273e+02
5.236000e+05,1.535482e-05,6.750830e+02
5.236500e+05,1.535537e-05,6.751388e+02
5.237000e+05,1.535592e-05,6.751945e+02
5.237500e+05,1.535647e-05,6.752503e+02
5.238000e+05,1.535702e-05,6.753060e+02
5.238500e+05,1.535757e-05,6.753618e+02
5.239000e+05,1.535813e-05,6.754175e+02
5.239500e+05,1.535868e-05,6.754733e+02
5.240000e+05,1.535923e-05,6.755290e+02
5.240500e+05,1.535979e-05,6.755848e+02
5.241000e+05,1.536035e-05,6.756405e+02
5.241500e+05,1.536090e-05,6.756963e+02
5.242000e+05,1.536146e-05,6.757520e+02
5.242500e+05,1.536202e-05,6.758078e+02
5.243000e+05,1.536258e-05,6.758635e+02
5.243500e+05,1.536314e-05,6.759193e+02
5.244000e+05,1.536370e-05,6.759750e+02
5.244500e+05,1.536426e-05,6.760308e+02
5.245000e+05,1.536482e-05,6.760865e+02
5.245500e+05,1.536539e-05,6.761423e+02
5.246000e+05,1.536595e-05,6.761980e+02
5.246500e+05,1.536651e-05,6.762538e+02
5.247000e+05,1.536708e-05,6.763095e+02
5.247500e+05,1.536765e-05,6.763653e+02
5.248000e+05,1.536821e-05,6.764210e+02
5.248500e+05,1.536878e-05,6.764768e+02
5.249000e+05,1.536935e-05,6.765325e+02
5.249500e+05,1.536992e-05,6.765883e+02
5.250000e+05,1.537049e-05,6.766440e+02
5.250500e+05,1.537106e-05,6.766998e+02
5.251000e+05,1.537163e-05,6.767555e+02
5.251500e+05,1.537220e-05,6.768113e+02
5.252000e+05,1.537278e-05,6.768670e+02
5.252500e+05,1.537335e-05,6.769228e+02
5.253000e+05,1.537392e-05,6.769785e+02
5.253500e+05,1.537450e-05,6.770343e+02
5.254000e+05,1.537508e-05,6.770900e+02
5.254500e+05,1.537565e-05,6.771458e+02
5.255000e+05,1.537623e-05,6.772015e+02
5.255500e+05,1.537681e-05,6.772573e+02
5.256000e+05,1.537739e-05,6.773130e+02
5.256500e+05,1.537797e-05,6.773688e+02
5.257000e+05,1.537855e-05,6.774245e+02
5.257500e+05,1.537913e-05,6.774803e+02
5.258000e+05,1.537971e-05,6.775360e+02
5.258500e+05,1.538030e-05,6.775918e+02
5.259000e+05,1.538088e-05,6.776476e+02
5.259500e+05,1.538147e-05,6.777033e+02
5.260000e+05,1.538205e-05,6.777591e+02
5.260500e+05,1.538264e-05,6.778148e+02
5.261000e+05,1.538323e-05,6.778706e+02
5.261500e+05,1.538381e-05,6.779263e+02
5.262000e+05,1.538440e-05,6.779821e+02
5.262500e+05,1.538499e-05,6.780378e+02
5.263000e+05,1.538558e-05,6.780936e+02
5.263500e+05,1.538617e-05,6.781493e+02
5.264000e+05,1.538676e-05,6.782051e+02
5.264500e+05,1.538736e-05,6.782608e+02
5.265000e+05,1.538795e-05,6.783166e+02
5.265500e+05,1.538854e-05,6.783723e+02
5.266000e+05,1.538914e-05,6.784281e+02
5.266500e+05,1.538973e-05,6.784838e+02
5.267000e+05,1.539033e-05,6.785396e+02
5.267500e+05,1.539093e-05,6.785953e+02
5.268000e+05,1.539153e-05,6.786511e+02
5.268500e+05,1.539213e-05,6.787068e+02
5.269000e+05,1.539272e-05,6.787626e+02
5.269500e+05,1.539332e-05,6.788183e+02
5.270000e+05,1.539393e-05,6.788741e+02
5.270500e+05,1.539453e-05,6.789298e+02
5.271000e+05,1.539513e-05,6.789856e+02
5.271500e+05,1.539573e-05,6.790413e+02
5.272000e+05,1.539634e-05,6.790971e+02
5.272500e+05,1.539694e-05,6.791528e+02
5.273000e+05,1.539755e-05,6.792086e+02
5.273500e+05,1.539815e-05,6.792643e+02
5.274000e+05,1.539876e-05,6.793201e+02
5.274500e+05,1.539937e-05,6.793758e+02
5.275000e+05,1.539998e-05,6.794316e+02
5.275500e+05,1.540059e-05,6.794873e+02
5.276000e+05,1.540120e-05,6.795431e+02
5.276500e+05,1.540181e-05,6.795988e+02
5.277000e+05,1.540242e-05,6.796546e+02
5.277500e+05,1.540303e-05,6.797103e+02
5.278000e+05,1.540365e-05,6.797661e+02
5.278500e+05,1.540426e-05,6.798218e+02
5.279000e+05,1.540488e-05,6.798776e+02
5.279500e+05,1.540549e-05,6.799333e+02
5.280000e+05,1.540611e-05,6.799891e+02
5.280500e+05,1.540673e-05,6.800448e+02
5.281000e+05,1.540734e-05,6.801006e+02
5.281500e+05,1.540796e-05,6.801563e+02
5.282000e+05,1.540858e-05,6.802121e+02
5.282500e+05,1.540920e-05,6.802678e+02
5.283000e+05,1.540982e-05,6.803236e+02
5.283500e+05,1.541044e-05,6.803794e+02
5.284000e+05,1.541107e-05,6.804351e+02
5.284500e+05,1.541169e-05,6.804909e+02
5.285000e+05,1.541231e-05,6.805466e+02
5.285500e+05,1.541294e-05,6.806024e+02
5.286000e+05,1.541357e-05,6.806581e+02
5.286500e+05,1.541419e-05,6.807139e+02
5.287000e+05,1.541482e-05,6.807696e+02
5.287500e+05,1.541545e-05,6.808254e+02
5.288000e+05,1.541608e-05,6.808811e+02
5.288500e+05,1.541671e-05,6.809369e+02
5.289000e+05,1.541734e-05,6.809926e+02
5.289500e+05,1.541797e-05,6.810484e+02
5.290000e+05,1.541860e-05,6.811041e+02
5.290500e+05,1.541923e-05,6.811599e+02
5.291000e+05,1.541986e-05,6.812156e+02
5.291500e+05,1.542050e-05,6.812714e+02
5.292000e+05,1.542113e-05,6.813271e+02
5.292500e+05,1.542177e-05,6.813829e+02
5.293000e+05,1.542241e-05,6.814386e+02
5.293500e+05,1.542304e-05,6.814944e+02
5.294000e+05,1.542368e-05,6.815501e+02
5.294500e+05,1.542432e-05,6.816059e+02
5.295000e+05,1.542496e-05,6.816616e+02
5.295500e+05,1.542560e-05,6.817174e+02
5.296000e+05,1.542624e-05,6.817731e+02
5.296500e+05,1.542688e-05,6.818289e+02
5.297000e+05,1.542752e-05,6.818846e+02
5.297500e+05,1.542817e-05,6.819404e+02
5.298000e+05,1.542881e-05,6.819961e+02
5.298500e+05,1.542946e-05,6.820519e+02
5.299000e+05,1.543010e-05,6.821076e+02
5.299500e+05,1.543075e-05,6.821634e+02
5.300000e+05,1.543140e-05,6.822191e+02
5.300500e+05,1.543204e-05,6.822749e+02
5.301000e+05,1.543269e-05,6.823306e+02
5.301500e+05,1.543334e-05,6.823864e+02
5.302000e+05,1.543399e-05,6.824421e+02
5.302500e+05,1.543464e-05,6.824979e+02
5.303000e+05,1.543529e-05,6.825536e+02
5.303500e+05,1.543595e-05,6.826094e+02
5.304000e+05,1.543660e-05,6.826651e+02
5.304500e+05,1.543725e-05,6.827209e+02
5.305000e+05,1.543791e-05,6.827766e+02
5.305500e+05,1.543856e-05,6.828324e+02
5.306000e+05,1.543922e-05,6.828881e+02
5.306500e+05,1.543988e-05,6.829439e+02
5.307000e+05,1.544053e-05,6.829997e+02
5.307500e+05,1.544119e-05,6.830554e+02
5.308000e+05,1.544185e-05,6.831112e+02
5.308500e+05,1.544251e-05,6.831669e+02
5.309000e+05,1.544317e-05,6.832227e+02
5.309500e+05,1.544384e-05,6.832784e+02
5.310000e+05,1.544450e-05,6.833342e+02
5.310500e+05,1.544516e-05,6.833899e+02
5.311000e+05,1.544582e-05,6.834457e+02
5.311500e+05,1.544649e-05,6.835014e+02
5.312000e+05,1.544715e-05,6.835572e+02
5.312500e+05,1.544782e-05,6.836129e+02
5.313000e+05,1.544849e-05,6.836687e+02
5.313500e+05,1.544916e-05,6.837244e+02
5.314000e+05,1.544982e-05,6.837802e+02
5.314500e+05,1.545049e-05,6.838359e+02
5.315000e+05,1.545116e-05,6.838917e+02
5.315500e+05,1.545183e-05,6.839474e+02
5.316000e+05,1.545251e-05,6.840032e+02
5.316500e+05,1.545318e-05,6.840589e+02
5.317000e+05,1.545385e-05,6.841147e+02
5.317500e+05,1.545452e-05,6.841704e+02
5.318000e+05,1.545520e-05,6.842262e+02
5.318500e+05,1.545587e-05,6.842819e+02
5.319000e+05,1.545655e-05,6.843377e+02
5.319500e+05,1.545723e-05,6.843934e+02
5.320000e+05,1.545790e-05,6.844492e+02
5.320500e+05,1.545858e-05,6.845049e+02
5.321000e+05,1.545926e-05,6.845607e+02
5.321500e+05,1.545994e-05,6.846164e+02
5.322000e+05,1.546062e-05,6.846722e+02
5.322500e+05,1.546130e-05,6.847279e+02
5.323000e+05,1.546199e-05,6.847837e+02
5.323500e+05,1.546267e-05,6.848394e+02
5.324000e+05,1.546335e-05,6.848952e+02
5.324500e+05,1.546404e-05,6.849509e+02
5.325000e+05,1.546472e-05,6.850067e+02
5.325500e+05,1.546541e-05,6.850624e+02
5.326000e+05,1.546610e-05,6.851182e+02
5.326500e+05,1.546678e-05,6.851739e+02
5.327000e+05,1.546747e-05,6.852297e+02
5.327500e+05,1.546816e-05,6.852854e+02
5.328000e+05,1.546885e-05,6.853412e+02
5.328500e+05,1.546954e-05,6.853969e+02
5.329000e+05,1.547023e-05,6.854527e+02
5.329500e+05,1.547092e-05,6.855084e+02
5.330000e+05,1.547162e-05,6.855642e+02
5.330500e+05,1.547231e-05,6.856199e+02
5.331000e+05,1.547300e-05,6.856757e+02
5.331500e+05,1.547370e-05,6.857315e+02
5.332000e+05,1.547440e-05,6.857872e+02
5.332500e+05,1.547509e-05,6.858430e+02
5.333000e+05,1.547579e-05,6.858987e+02
5.333500e+05,1.547649e-05,6.859545e+02
5.334000e+05,1.547719e-05,6.860102e+02
5.334500e+05,1.547789e-05,6.860660e+02
5.335000e+05,1.547859e-05,6.861217e+02
5.335500e+05,1.547929e-05,6.861775e+02
5.336000e+05,1.547999e-05,6.862332e+02
5.336500e+05,1.548069e-05,6.862890e+02
5.337000e+05,1.548139e-05,6.863447e+02
5.337500e+05,1.548210e-05,6.864005e+02
5.338000e+05,1.548280e-05,6.864562e+02
5.338500e+05,1.548351e-05,6.865120e+02
5.339000e+05,1.548422e-05,6.865677e+02
5.339500e+05,1.548492e-05,6.866235e+02
5.340000e+05,1.548563e-05,6.866792e+02
5.340500e+05,1.548634e-05,6.867350e+02
5.341000e+05,1.548705e-05,6.867907e+02
5.341500e+05,1.548776e-05,6.868465e+02
5.342000e+05,1.548847e-05,6.869022e+02
5.342500e+05,1.548918e-05,6.869580e+02
5.343000e+05,1.548989e-05,6.870137e+02
5.343500e+05,1.549061e-05,6.870695e+02
5.344000e+05,1.549132e-05,6.871252e+02
5.344500e+05,1.549204e-05,6.871810e+02
5.345000e+05,1.549275e-05,6.872367e+02
5.345500e+05,1.549347e-05,6.872925e+02
5.346000e+05,1.549418e-05,6.873482e+02
5.346500e+05,1.549490e-05,6.874040e+02
5.347000e+05,1.549562e-05,6.874597e+02
5.347500e+05,1.549634e-05,6.875155e+02
5.348000e+05,1.549706e-05,6.875712e+02
5.348500e+05,1.549778e-05,6.876270e+02
5.349000e+05,1.549850e-05,6.876827e+02
5.349500e+05,1.549922e-05,6.877385e+02
5.350000e+05,1.549995e-05,6.877942e+02
5.350500e+05,1.550067e-05,6.878500e+02
5.351000e+05,1.550140e-05,6.879057e+02
5.351500e+05,1.550212e-05,6.879615e+02
5.352000e+05,1.550285e-05,6.880172e+02
5.352500e+05,1.550357e-05,6.880730e+02
5.353000e+05,1.550430e-05,6.881287e+02
5.353500e+05,1.550503e-05,6.881845e+02
5.354000e+05,1.550576e-05,6.882402e+02
5.354500e+05,1.550649e-05,6.882960e+02
5.355000e+05,1.550722e-05,6.883517e+02
5.355500e+05,1.550795e-05,6.884075e+02
5.356000e+05,1.550868e-05,6.884633e+02
5.356500e+05,1.550942e-05,6.885190e+02
5.357000e+05,1.551015e-05,6.885748e+02
5.357500e+05,1.551088e-05,6.886305e+02
5.358000e+05,1.551162e-05,6.886863e+02
5.358500e+05,1.551235e-05,6.887420e+02
5.359000e+05,1.551309e-05,6.887978e+02
5.359500e+05,1.551383e-05,6.888535e+02
5.360000e+05,1.551457e-05,6.889093e+02
5.360500e+05,1.551530e-05,6.889650e+02
5.361000e+05,1.551604e-05,6.890208e+02
5.361500e+05,1.551678e-05,6.890765e+02
5.362000e+05,1.551753e-05,6.891323e+02
5.362500e+05,1.551827e-05,6.891880e+02
5.363000e+05,1.551901e-05,6.892438e+02
5.363500e+05,1.551975e-05,6.892995e+02
5.364000e+05,1.552050e-05,6.893553e+02
5.364500e+05,1.552124e-05,6.894110e+02
5.365000e+05,1.552199e-05,6.894668e+02
5.365500e+05,1.552273e-05,6.895225e+02
5.366000e+05,1.552348e-05,6.895783e+02
5.366500e+05,1.552423e-05,6.896340e+02
5.367000e+05,1.552498e-05,6.896898e+02
5.367500e+05,1.552573e-05,6.897455e+02
5.368000e+05,1.552648e-05,6.898013e+02
5.368500e+05,1.552723e-05,6.898570e+02
5.369000e+05,1.552798e-05,6.899128e+02
5.369500e+05,1.552873e-05,6.899685e+02
5.370000e+05,1.552949e-05,6.900243e+02
5.370500e+05,1.553024e-05,6.900800e+02
5.371000e+05,1.553099e-05,6.901358e+02
5.371500e+05,1.553175e-05,6.901915e+02
5.372000e+05,1.553250e-05,6.902473e+02
5.372500e+05,1.553326e-05,6.903030e+02
5.373000e+05,1.553402e-05,6.903588e+02
5.373500e+05,1.553478e-05,6.904145e+02
5.374000e+05,1.553554e-05,6.904703e+02
5.374500e+05,1.553630e-05,6.905260e+02
5.375000e+05,1.553706e-05,6.905818e+02
5.375500e+05,1.553782e-05,6.906375e+02
5.376000e+05,1.553858e-05,6.906933e+02
5.376500e+05,1.553934e-05,6.907490e+02
5.377000e+05,1.554011e-05,6.908048e+02
5.377500e+05,1.554087e-05,6.908605e+02
5.378000e+05,1.554164e-05,6.909163e+02
5.378500e+05,1.554240e-05,6.909720e+02
5.379000e+05,1.554317e-05,6.910278e+02
5.379500e+05,1.554394e-05,6.910835e+02
5.380000e+05,1.554470e-05,6.911393e+02
5.380500e+05,1.554547e-05,6.911951e+02
5.381000e+05,1.554624e-05,6.912508e+02
5.381500e+05,1.554701e-05,6.913066e+02
5.382000e+05,1.554778e-05,6.913623e+02
5.382500e+05,1.554856e-05,6.914181e+02
5.383000e+05,1.554933e-05,6.914738e+02
5.383500e+05,1.555010e-05,6.915296e+02
5.384000e+05,1.555088e-05,6.915853e+02
5.384500e+05,1.555165e-05,6.916411e+02
5.385000e+05,1.555243e-05,6.916968e+02
5.385500e+05,1.555320e-05,6.917526e+02
5.386000e+05,1.555398e-05,6.918083e+02
5.386500e+05,1.555476e-05,6.918641e+02
5.387000e+05,1.555554e-05,6.919198e+02
5.387500e+05,1.555631e-05,6.919756e+02
5.388000e+05,1.555709e-05,6.920313e+02
5.388500e+05,1.555788e-05,6.920871e+02
5.389000e+05,1.555866e-05,6.921428e+02
5.389500e+05,1.555944e-05,6.921986e+02
5.390000e+05,1.556022e-05,6.922543e+02
5.390500e+05,1.556101e-05,6.923101e+02
5.391000e+05,1.556179e-05,6.923658e+02
5.391500e+05,1.556258e-05,6.924216e+02
5.392000e+05,1.556336e-05,6.924773e+02
5.392500e+05,1.556415e-05,6.925331e+02
5.393000e+05,1.556494e-05,6.925888e+02
5.393500e+05,1.556572e-05,6.926446e+02
5.394000e+05,1.556651e-05,6.927003e+02
5.394500e+05,1.556730e-05,6.927561e+02
5.395000e+05,1.556809e-05,6.928118e+02
5.395500e+05,1.556888e-05,6.928676e+02
5.396000e+05,1.556968e-05,6.929233e+02
5.396500e+05,1.557047e-05,6.929791e+02
5.397000e+05,1.557126e-05,6.930348e+02
5.397500e+05,1.557206e-05,6.930906e+02
5.398000e+05,1.557285e-05,6.931463e+02
5.398500e+05,1.557365e-05,6.932021e+02
5.399000e+05,1.557444e-05,6.932578e+02
5.399500e+05,1.557524e-05,6.933136e+02
5.400000e+05,1.557604e-05,6.933693e+02
5.400500e+05,1.557684e-05,6.934251e+02
5.401000e+05,1.557764e-05,6.934808e+02
5.401500e+05,1.557844e-05,6.935366e+02
5.402000e+05,1.557924e-05,6.935923e+02
5.402500e+05,1.558004e-05,6.936481e+02
5.403000e+05,1.558084e-05,6.937038e+02
5.403500e+05,1.558164e-05,6.937596e+02
5.404000e+05,1.558245e-05,6.938153e+02
5.404500e+05,1.558325e-05,6.938711e+02
5.405000e+05,1.558406e-05,6.939269e+02
5.405500e+05,1.558486e-05,6.939826e+02
5.406000e+05,1.558567e-05,6.940384e+02
5.406500e+05,1.558648e-05,6.940941e+02
5.407000e+05,1.558729e-05,6.941499e+02
5.407500e+05,1.558810e-05,6.942056e+02
5.408000e+05,1.558891e-05,6.942614e+02
5.408500e+05,1.558972e-05,6.943171e+02
5.409000e+05,1.559053e-05,6.943729e+02
5.409500e+05,1.559134e-05,6.944286e+02
5.410000e+05,1.559215e-05,6.944844e+02
5.410500e+05,1.559297e-05,6.945401e+02
5.411000e+05,1.559378e-05,6.945959e+02
5.411500e+05,1.559460e-05,6.946516e+02
5.412000e+05,1.559541e-05,6.947074e+02
